compound_code	compound_name	cumulative_metabolite_score	consumption_score	production_score	percentile
C01300	2-Amino-4-hydroxy-6-hydroxymethyl-7,8-dihydropteridine	8.592	8.592	0.0	70.0
C00066	tRNA	7.451	7.451	0.0	60.0
C02876	Propanoyl_phosphate	7.05533817548	7.055	0.0	50.0
C00424	(S)-Lactaldehyde	-9.437	0.0	-9.437	80.0
C04146	all-trans-Octaprenyl_diphosphate	6.41020752018	8.165	-7.658	50.0
C02336	beta-D-Fructose	8.22429164276	8.224	0.0	60.0
C06329	2-Chloromaleylacetate	-9.773	0.0	-9.773	80.0
C03758	Dopamine	7.762	7.762	0.0	60.0
C00860	L-Histidinol	-8.322	0.0	-8.322	60.0
C03785	D-Tagatose_1,6-bisphosphate	-11.4	0.0	-11.4	90.0
C02218	Dehydroalanine	-9.30603209264	0.0	-9.306	80.0
C03765	4-Hydroxyphenylacetaldehyde	-7.762	0.0	-7.762	60.0
C04620	(3R)-3-Hydroxyoctanoyl-[acyl-carrier_protein]	-10.4622537921	0.0	-10.462	90.0
C00810	(R)-Acetoin	10.557	10.557	0.0	90.0
C06398	ADP-L-glycero-beta-D-manno-heptose	-9.281	0.0	-9.281	80.0
C16630	5,6-Dihydro-5-fluorouracil	9.886	9.886	0.0	80.0
C00301	ADP-ribose	10.3153366647	10.315	0.0	90.0
C00718	Amylose	-9.75498377122	0.0	-9.755	80.0
C02235	4-Nitrocatechol	8.43	8.43	0.0	70.0
C02232	3-Oxoadipyl-CoA	-8.781	0.0	-8.781	70.0
C14089	1-Hydroxymethylnaphthalene	12.058965272	12.059	0.0	90.0
C15672	Heme_O	-8.807	0.0	-8.807	70.0
C16634	5-Fluorouridine_monophosphate	-7.229	0.0	-7.229	50.0
C02909	(2-Naphthyl)methanol	12.058965272	12.059	0.0	90.0
C17551	2-Polyprenyl-6-hydroxyphenol	-9.82512468552	0.0	-9.825	80.0
C17556	di-trans,poly-cis-Undecaprenyl_phosphate	8.62550761979	8.626	0.0	70.0
C04442	2-Dehydro-3-deoxy-6-phospho-D-gluconate	6.827	6.827	0.0	50.0
C06188	Salicin_6-phosphate	12.402712312	12.403	0.0	90.0
C05665	3-Aminopropanal	-7.762	0.0	-7.762	60.0
C06025	Di[3-deoxy-D-manno-octulosonyl]-lipid_IV(A)	-8.916	0.0	-8.916	70.0
C03508	L-2-Amino-3-oxobutanoic_acid	-9.679	0.0	-9.679	80.0
C06186	Arbutin	11.5732928167	11.573	0.0	90.0
C06187	Arbutin_6-phosphate	-11.3902596975	7.253	-11.47	90.0
C03291	L-Xylulose_5-phosphate	-8.41506514147	0.0	-8.415	60.0
C02059	Phylloquinone	-8.435	0.0	-8.435	70.0
C18902	Methylselenic_acid	10.808	10.808	0.0	90.0
C03294	N-Formylmethionyl-tRNA	-10.7101348148	0.0	-10.71	90.0
C02051	Lipoylprotein	-9.86464998171	0.0	-9.865	80.0
C03114	Dimethylbenzimidazole	8.585	8.585	0.0	70.0
C00642	4-Hydroxyphenylacetate	7.57	7.57	0.0	60.0
C00263	L-Homoserine	-4.615	0.0	-4.615	50.0
C06613	trans-3-Chloroallyl_aldehyde	-9.518	0.0	-9.518	80.0
C14792	(1S)-Hydroxy-(2S)-glutathionyl-1,2-dihydronaphthalene	-9.976	0.0	-9.976	80.0
C14793	(1R)-Glutathionyl-(2R)-hydroxy-1,2-dihydronaphthalene	-9.976	0.0	-9.976	80.0
C14791	(1R)-Hydroxy-(2R)-glutathionyl-1,2-dihydronaphthalene	-9.976	0.0	-9.976	80.0
C20386	Biotin_sulfoxide	8.655	8.655	0.0	70.0
C06755	Chloroacetic_acid	9.763	9.763	0.0	80.0
C00954	Indole-3-acetate	-5.915	0.0	-5.915	50.0
C01934	L-Rhamnonate	7.418	7.418	0.0	60.0
C00979	O-Acetyl-L-serine	9.75335865891	9.826	-5.478	80.0
C00877	Crotonoyl-CoA	5.374	5.374	0.0	50.0
C16374	(2E,6Z,9Z,12Z,15Z,18Z,21Z)-Tetracosahepta-2,6,9,12,15,18,21-enoyl-CoA	9.311	9.311	0.0	80.0
C16375	(6Z,9Z,12Z,15Z,18Z,21Z)-3-Hydroxytetracosahexa-6,9,12,15,18,21-enoyl-CoA	-9.311	0.0	-9.311	80.0
C16273	3-Hydroxy-5-oxohexanoyl-CoA	7.248	7.248	0.0	50.0
C00879	D-Galactarate	8.943	8.943	0.0	70.0
C04242	5-Fluorodeoxyuridine_monophosphate	-9.10592661649	0.0	-9.106	70.0
C00966	2-Dehydropantoate	-8.558	0.0	-8.558	70.0
C03373	Aminoimidazole_ribotide	9.76675703362	9.767	0.0	80.0
C02067	Pseudouridine	8.9572970667	8.957	0.0	70.0
C00407	L-Isoleucine	-6.18214255884	2.678	-6.304	50.0
C01151	D-Ribose_1,5-bisphosphate	-8.44328557741	0.0	-8.443	70.0
C06056	4-Hydroxy-L-threonine	-8.205	0.0	-8.205	60.0
C06054	2-Oxo-3-hydroxy-4-phosphobutanoate	-8.839	0.0	-8.839	70.0
C06055	O-Phospho-4-hydroxy-L-threonine	4.883	4.883	0.0	50.0
C03479	Folinic_acid	8.401	8.401	0.0	70.0
C01144	(S)-3-Hydroxybutanoyl-CoA	-6.86307869116	0.0	-6.863	50.0
C06508	Adenosyl_cobinamide	8.6	8.6	0.0	70.0
C06112	L-Glutamyl-tRNA(Gln)	8.015	8.015	0.0	60.0
C14315	Anthracene	8.43	8.43	0.0	70.0
C09332	Tetrahydrofolyl-[Glu](2)	-8.84863109354	0.0	-8.849	70.0
C00582	Phenylacetyl-CoA	-7.651	0.0	-7.651	50.0
C00583	Propane-1,2-diol	10.533	10.533	0.0	90.0
C19945	3-Oxo-5,6-dehydrosuberyl-CoA	-7.693	0.0	-7.693	50.0
C03028	Thiamin_triphosphate	-9.047	0.0	-9.047	70.0
C03979	2-Dehydro-3-deoxy-L-rhamnonate	6.755	6.755	0.0	50.0
C03972	2,3,4,5-Tetrahydrodipicolinate	-6.828	0.0	-6.828	50.0
C03974	2-Acyl-sn-glycerol_3-phosphate	-7.248	0.0	-7.248	50.0
C00577	D-Glyceraldehyde	-14.0059819197	0.0	-14.006	90.0
C01260	P1,P4-Bis(5'-adenosyl)_tetraphosphate	8.5	8.5	0.0	70.0
C14857	1,1-Dichloroethylene_epoxide	9.976	9.976	0.0	80.0
C14856	7,8-Dihydro-7-hydroxy-8-S-glutathionyl-benzo[a]pyrene	-9.976	0.0	-9.976	80.0
C14851	Benzo[a]pyrene-4,5-oxide	9.976	9.976	0.0	80.0
C13631	2,2-Bis(4-hydroxyphenyl)-1-propanol	8.43	8.43	0.0	70.0
C14852	Benzo[a]pyrene-7,8-diol	9.976	9.976	0.0	80.0
C00906	5,6-Dihydrothymine	9.886	9.886	0.0	80.0
C00275	D-Mannose_6-phosphate	-12.9355514155	0.0	-12.936	90.0
C16205	Anthracene-9,10-dihydrodiol	-8.43	0.0	-8.43	60.0
C14859	Chloroacetyl_chloride	9.976	9.976	0.0	80.0
C14858	2,2-Dichloroacetaldehyde	9.976	9.976	0.0	80.0
C16200	Phenylboronic_acid	8.43	8.43	0.0	70.0
C14220	4,4'-Dihydroxybenzophenone	8.43	8.43	0.0	70.0
C00831	Pantetheine	9.27757948564	9.278	0.0	80.0
C03561	(R)-3-Hydroxybutanoyl-CoA	-9.131	0.0	-9.131	70.0
C00475	Cytidine	-8.874	0.0	-8.874	70.0
C12215	Iminoerythrose_4-phosphate	-8.728	0.0	-8.728	70.0
C00473	Retinol	11.4730236502	11.473	0.0	90.0
C00294	Inosine	6.57142526028	7.07	-5.295	50.0
C00292	Aniline	8.43	8.43	0.0	70.0
C00741	Diacetyl	-10.842	0.0	-10.842	90.0
C00357	N-Acetyl-D-glucosamine_6-phosphate	-8.06014372208	7.409	-8.771	60.0
C05698	Selenohomocysteine	6.9900380576	8.587	-8.008	50.0
C01267	3-(Imidazol-4-yl)-2-oxopropyl_phosphate	-4.532	0.0	-4.532	50.0
C00353	Geranylgeranyl_diphosphate	-6.839	0.0	-6.839	50.0
C00352	D-Glucosamine_6-phosphate	-7.47836630107	7.298	-8.391	50.0
C00299	Uridine	10.8244250541	10.824	0.0	90.0
C04666	D-erythro-1-(Imidazol-4-yl)glycerol_3-phosphate	5.892	5.892	0.0	50.0
C00158	Citrate	4.447	4.447	0.0	50.0
C05399	Melibiitol	12.4461182788	12.446	0.0	90.0
C01962	Thiocysteine	-8.008	0.0	-8.008	60.0
C05898	Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine	7.86132008953	9.035	-8.19	60.0
C11736	5-Fluorodeoxyuridine	9.10592661649	9.106	0.0	70.0
C05893	Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-alanyl-gamma-D-glutamyl-L-lysyl-D-alanyl-D-alanine	-8.19	0.0	-8.19	60.0
C05593	3-Hydroxyphenylacetate	7.57	7.57	0.0	60.0
C06201	2,4-Dihydroxyhept-2-enedioate	6.644	6.644	0.0	50.0
C05897	Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine	-9.33137840424	5.555	-9.433	80.0
C06206	Benzoyl_phosphate	8.214	8.214	0.0	60.0
C00618	3-Dehydro-L-gulonate	8.326	8.326	0.0	60.0
C01279	4-Amino-5-hydroxymethyl-2-methylpyrimidine	-8.304	0.0	-8.304	60.0
C01278	2-Carboxy-2,5-dihydro-5-oxofuran-2-acetate	7.577	7.577	0.0	60.0
C00655	Xanthosine_5'-phosphate	-6.33484557866	5.669	-7.04	50.0
C05382	Sedoheptulose_7-phosphate	-5.017	0.0	-5.017	50.0
C00120	Biotin	-8.02833040475	7.15	-8.655	60.0
C00121	D-Ribose	10.8294687253	10.829	0.0	90.0
C00122	Fumarate	13.1091213221	13.128	-6.88	90.0
C00123	L-Leucine	-5.64435347193	4.746	-6.264	50.0
C00124	D-Galactose	-10.7316404192	8.641	-11.036	90.0
C00127	Glutathione_disulfide	5.358	5.358	0.0	50.0
C00638	Long-chain_fatty_acid	8.14	8.14	0.0	60.0
C15532	N-Acetyl-L-citrulline	8.435	8.435	0.0	70.0
C00129	Isopentenyl_diphosphate	6.37318498739	6.873	-5.101	50.0
C11938	Myrtenol	-8.43	0.0	-8.43	60.0
C06377	D-Galactosamine_6-phosphate	-8.046	0.0	-8.046	60.0
C06376	N-Acetyl-D-galactosamine_6-phosphate	-7.977	0.0	-7.977	60.0
C05749	Hexanoyl-[acp]	10.3610512216	10.44	-6.209	90.0
C05748	trans-Hex-2-enoyl-[acp]	-10.1202494152	0.0	-10.12	90.0
C05747	(R)-3-Hydroxyhexanoyl-[acp]	-10.8761218194	0.0	-10.876	90.0
C05746	3-Oxohexanoyl-[acp]	10.7110503043	10.711	0.0	90.0
C05745	Butyryl-[acp]	10.3610512216	10.44	-6.209	90.0
C05744	Acetoacetyl-[acp]	9.98048562982	9.983	-0.628	80.0
C03150	Nicotinamide-beta-riboside	-7.86494350244	7.883	-8.874	60.0
C04618	(3R)-3-Hydroxybutanoyl-[acyl-carrier_protein]	-10.140517976	0.0	-10.141	90.0
C02091	(S)-Ureidoglycine	7.15	7.15	0.0	50.0
C00054	Adenosine_3',5'-bisphosphate	-8.504	0.0	-8.504	70.0
C00055	CMP	-2.807	0.0	-2.807	50.0
C00725	Lipoate	10.146	10.146	0.0	90.0
C00199	D-Ribulose_5-phosphate	8.60564420442	9.519	-8.427	70.0
C00051	Glutathione	7.01	7.01	0.0	50.0
C00052	UDP-alpha-D-galactose	-8.04710107578	4.506	-8.166	60.0
C00053	3'-Phosphoadenylyl_sulfate	9.83	9.83	0.0	80.0
C00194	Cobamide_coenzyme	-8.69	0.0	-8.69	70.0
C00469	Ethanol	12.058965272	12.059	0.0	90.0
C00196	2,3-Dihydroxybenzoate	-8.033	0.0	-8.033	60.0
C00058	Formate	13.7518138197	13.752	0.0	90.0
C19880	D-glycero-alpha-D-manno-Heptose_1-phosphate	-8.581	0.0	-8.581	70.0
C00354	D-Fructose_1,6-bisphosphate	-11.3886974219	0.0	-11.389	90.0
C01113	D-Galactose_6-phosphate	-7.392	0.0	-7.392	50.0
C04088	Octadecanoyl-[acyl-carrier_protein]	-7.87	0.0	-7.87	60.0
C01051	Uroporphyrinogen_III	5.858	5.858	0.0	50.0
C02954	6-Aminopenicillanate	-8.229	0.0	-8.229	60.0
C03586	2-Oxo-2,3-dihydrofuran-5-acetate	-7.577	0.0	-7.577	50.0
C04574	di-trans,poly-cis-Undecaprenyl_diphosphate	-8.31364083656	5.895	-8.561	60.0
C01212	UDP-N-acetylmuramoyl-L-alanine	8.22032593615	8.22	0.0	60.0
C04778	N1-(5-Phospho-alpha-D-ribosyl)-5,6-dimethylbenzimidazole	-8.585	0.0	-8.585	70.0
C02714	N-Acetylputrescine	-9.202	0.0	-9.202	80.0
C04807	2-Amino-7,8-dihydro-4-hydroxy-6-(diphosphooxymethyl)pteridine	8.592	8.592	0.0	70.0
C04805	5(S)-HETE	-8.82	0.0	-8.82	70.0
C20423	alpha-D-Ribose_1-methylphosphonate_5-phosphate	-3.585	0.0	-3.585	50.0
C20422	alpha-D-Ribose_1-methylphosphonate_5-triphosphate	5.907	5.907	0.0	50.0
C03539	S-Ribosyl-L-homocysteine	10.3165308094	10.317	0.0	90.0
C00721	Dextrin	-9.747	0.0	-9.747	80.0
C01368	3'-UMP	-8.89208605158	0.0	-8.892	70.0
C06010	(S)-2-Acetolactate	5.271	5.271	0.0	50.0
C00258	D-Glycerate	-5.91846686666	6.476	-7.224	50.0
