contig_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
k127_4450030,5.57405695e+00,-9.84441684e-01,1.89251561e+00,-3.62436269e-01,-1.38978770e+00,8.33554125e-01,7.50773599e-01,2.07072112e-01,-8.21163493e-01,-5.81933438e-01,-1.69030078e-01,-8.41307573e-02,-6.96241270e-01,5.97476067e-01,1.21927631e+00,-5.47909671e-01,9.63590625e-02,1.55749691e-01,6.80464684e-01,-6.34553431e-01,7.31265314e-01,-2.85863799e-01,3.89645282e-01,-1.32594627e-01,1.04833873e+00,-2.31080413e-01,-9.73571965e-01,-1.62201390e-01,-2.13138617e-01,5.97790262e-01,1.23274945e-03,-1.43204096e-01,4.74458755e-01,-2.78272413e-04,-8.64732044e-01
k127_4306724,3.40651560e+00,-1.99130526e+00,1.66149483e+00,-1.86011026e-02,2.74020333e-01,1.12798470e+00,1.05781252e+00,1.07197656e+00,-1.13798040e+00,-2.87591307e-01,-4.20372477e-01,5.56880670e-01,-8.31261857e-01,6.44157871e-01,-4.32587102e-02,3.87405581e-01,2.66921553e-01,6.91295691e-01,8.99686090e-02,5.25134326e-01,-1.95933501e-01,7.64062491e-01,-3.77394678e-01,-9.80192246e-01,-4.83138873e-01,-3.30820814e-01,8.62480673e-01,6.76459242e-01,-2.56691373e-01,-4.79180925e-01,-5.90026150e-01,-9.07525308e-03,5.34101584e-01,-6.82316599e-01,-4.30432126e-01
k127_817905,1.83551829e+00,-2.47278163e+00,2.01666491e+00,-2.45815828e-01,1.18945756e+00,-1.94392986e+00,-7.64085673e-01,6.29407514e-01,7.39028381e-01,-3.89169210e-01,-4.00140359e-01,6.64985611e-01,6.19037381e-01,3.38141669e-01,4.37362058e-01,8.93157646e-01,3.45402246e-01,-1.59282609e-01,-4.80018360e-03,-3.84906683e-01,-1.40327485e-01,5.50770250e-01,1.19973260e-01,5.04833316e-03,4.06025138e-03,-5.84214230e-01,3.83013223e-01,-8.64397743e-01,7.82352523e-02,-2.50099572e-02,-5.42069115e-01,-1.03053740e+00,1.25465748e-01,-1.59068147e-01,1.16601154e+00
k127_4409245,9.46820439e+00,4.17044581e+00,3.58765793e-01,-1.30106072e+00,-1.06166235e+00,-1.10251171e+00,5.21870209e-01,-2.72190887e+00,-8.88957145e-01,-2.83015895e-01,1.26592878e+00,-3.67190184e-01,1.33773201e+00,1.27850587e+00,2.57495554e-01,-8.05751194e-02,1.68592782e-01,-4.30191294e-01,6.99139127e-01,-6.87978382e-01,-3.04681120e-01,7.94032101e-01,3.56626699e-01,-9.13701200e-01,-5.09542075e-01,-1.32048555e-01,-8.99732964e-02,8.96917611e-02,-1.14291863e-01,4.15283714e-01,-2.39284332e-01,3.78407530e-01,5.87256150e-02,3.02259600e-01,5.63087456e-01
k127_1299018,5.64569130e+00,-2.17528958e+00,2.26098815e+00,-1.04834482e+00,4.80253870e-02,-1.01909477e-01,1.79080817e+00,-1.81847895e+00,-9.34866090e-01,-8.16771376e-01,1.24525603e-01,-6.09876324e-01,-1.73507290e-01,-7.24200749e-01,7.74956796e-01,-5.39669713e-01,6.88710440e-01,4.99143490e-01,4.11867151e-01,6.42872553e-01,6.98667054e-02,1.18253054e-02,3.61374614e-01,-1.80421821e-01,-2.47527687e-01,5.54150004e-01,-1.11665854e-01,-4.91864659e-01,-2.82061068e-01,2.51698309e-01,-1.17708297e+00,-3.02563694e-01,-3.95124200e-01,2.21216200e-01,1.73412316e-01
k127_2397267,5.02939039e+00,-2.41304171e+00,1.46536592e+00,-8.43025538e-02,6.53483724e-01,2.77349116e-03,3.45454894e-01,1.34662258e+00,-3.33937291e-01,-2.00462050e-01,4.70468898e-01,-1.06306335e-01,2.22398014e-01,-3.75919416e-01,-1.95466577e-01,5.34961893e-01,-2.55302636e-01,8.83437184e-02,-1.63397545e-01,9.69888678e-01,-3.28329148e-02,-3.44498116e-03,-1.41252239e-01,-4.08197315e-01,6.15444946e-01,5.78236232e-01,2.88969579e-01,4.83890940e-01,-2.66741858e-02,1.54228471e-01,-4.15973624e-02,3.19494865e-01,-8.74110460e-01,-6.75280919e-01,1.34145041e-01
k127_1239101,-1.12583210e+01,4.03948640e+00,8.96983246e-01,-3.05699596e-01,2.09778833e+00,-9.52187919e-03,-2.13742253e-01,-8.24434429e-01,1.49184088e+00,-1.14860481e-01,5.03068436e-01,-2.93207029e-01,-1.44224200e-01,-3.66674605e-01,-4.00461088e-01,-2.43887322e-01,3.19073357e-01,-8.44501064e-01,-3.97474519e-01,5.82761180e-01,4.58092432e-01,-7.54071620e-02,4.43209891e-01,6.31707595e-01,3.77963545e-01,9.60262047e-02,-1.04370666e-01,-7.57506109e-02,9.41429248e-02,-1.21184054e-01,-3.53064955e-01,-8.01355837e-01,-4.29338053e-02,1.39218447e-01,-2.56412750e-02
k127_2125721,-7.31758845e+00,-3.75321471e-01,-8.28490671e-01,-9.09771208e-01,2.45862997e-01,7.08519649e-01,3.32610205e-01,-4.87295371e-01,3.47602393e-01,-6.62251274e-01,4.48989466e-03,1.49199317e-01,7.12953257e-02,-7.14570056e-02,4.13383070e-01,-7.05858736e-01,-4.76331362e-01,-7.79815130e-01,-1.22617108e-01,-8.40664200e-01,-4.89304345e-01,3.57270377e-01,-3.52942694e-01,4.52417222e-01,6.33663677e-01,1.67470643e-01,-1.67060539e-01,1.10907206e-01,3.89962160e-01,-3.15098589e-01,-1.29976644e-01,-7.94528372e-02,4.85163971e-01,-3.48150607e-01,-3.38540637e-01
k127_2123831,-6.63990605e+00,1.03972943e+00,1.97237673e+00,1.04632268e+00,-2.26414748e+00,1.22422301e+00,-9.46092352e-01,3.38400344e-01,8.19057882e-01,-3.87032469e-01,3.14210970e-01,-1.97489806e-01,5.49017817e-02,3.21701740e-01,-3.83949983e-01,-6.94999958e-01,4.11249320e-01,-2.37611186e-01,1.19467524e-01,-6.26018952e-02,-4.48752774e-01,-3.25834853e-01,-3.32001705e-02,4.30445165e-01,-2.35022602e-01,5.34503451e-01,-1.31816306e-01,2.89137188e-01,5.55569559e-01,-4.33903833e-02,1.02253581e-01,1.89304621e-02,3.17750050e-01,-7.00875791e-02,2.37489942e-01
k127_1865806,-7.25964036e+00,9.28763165e-01,-2.04234770e-01,2.98236555e+00,1.42907210e+00,1.98010324e-01,7.12892697e-02,-7.68562432e-01,-7.60347832e-01,-1.66997991e-01,5.52372827e-01,3.95623550e-02,2.85073685e-01,-1.00081885e-01,2.09462459e-01,7.38558240e-01,4.49299035e-01,-3.43676846e-01,4.06066188e-01,-9.19873236e-01,5.63792624e-01,7.60200098e-01,3.10956658e-01,3.51838165e-01,3.96216791e-01,3.74164655e-01,-4.64567913e-01,8.69650388e-01,5.70263116e-01,-3.15960677e-01,5.78902183e-01,-2.68725031e-01,3.89769974e-01,3.65627447e-02,2.21295239e-01
k127_2361482,4.03141677e+00,-2.34963596e+00,1.42146019e+00,4.77720648e-01,3.26260809e-01,3.81906977e-01,-1.83017911e-01,2.19659909e-01,-1.79251345e-01,-3.08510602e-01,8.34470159e-01,-1.38189364e-01,1.03984168e+00,-4.21105875e-01,6.64250487e-01,1.10729830e-01,1.87701546e-01,-5.91414587e-01,1.27867115e-01,9.96907670e-01,1.22231195e-01,-1.46317538e-01,4.40165495e-02,-2.23251991e-01,1.63274174e-01,3.13161197e-02,4.40132654e-01,-7.13152283e-01,-5.27830092e-01,-5.33635329e-01,2.87472270e-01,1.72527623e-01,3.65472166e-02,3.74658297e-01,-4.81855522e-01
k127_4327151,-8.51622188e+00,9.23532483e-02,-6.68251873e-01,-1.75895751e+00,1.15273584e+00,-6.62749469e-01,-5.08799650e-01,1.70904172e+00,1.00593761e-01,2.38497401e-01,1.77214782e+00,4.24023523e-01,-6.05336611e-01,-6.94152371e-01,-1.88152347e-01,-1.29921787e+00,7.88351303e-01,-4.78196308e-01,4.17702592e-01,6.29413655e-01,-5.96520317e-01,-1.14867478e-01,9.60426755e-02,-2.26506726e-01,-1.08499289e+00,5.32379143e-01,2.35201250e-01,-4.29105303e-02,-2.60635231e-01,-1.52729496e-01,3.59508536e-01,3.56342806e-01,-1.02346135e-01,4.10024520e-02,5.47831347e-01
k127_233202,4.76720343e+00,-1.86415121e+00,1.95025348e+00,2.10756302e-01,5.65266464e-01,1.91006440e-01,-1.11480453e-01,-7.31418524e-01,-2.44271678e-01,5.49103998e-02,-1.38353415e-01,2.29433376e-02,4.52311591e-01,-6.65282335e-01,1.26980148e+00,2.62793405e-01,2.66944155e-01,5.07810096e-02,1.37963066e-01,3.48803440e-01,2.83959814e-01,7.69564787e-01,-4.17037048e-01,-4.30746642e-01,-6.66814259e-01,-4.24170055e-01,2.98148823e-01,2.49503956e-01,2.64400862e-01,-7.80762695e-01,1.64229850e-01,-6.06620468e-01,-3.94598109e-01,7.08309353e-03,-4.66006195e-01
k127_452148.1,-6.96009813e+00,1.23019294e+00,1.85861425e+00,7.54167846e-01,-2.55278094e+00,4.30638651e-01,-4.81088635e-01,2.75983774e-01,9.13130128e-01,2.09310577e-01,1.05845269e-01,2.30794586e-01,1.39774341e-01,-9.49627768e-02,7.37408519e-02,3.97994298e-02,9.76311881e-02,1.60065063e-01,1.25525801e-01,8.50942149e-02,-2.60121348e-01,1.31367742e-01,-3.75490740e-01,-7.28958895e-02,4.11879896e-02,1.86086266e-01,2.35669319e-01,-3.02769908e-01,-2.68120657e-01,-9.09440240e-02,-8.17793349e-02,-2.40388475e-02,-4.43950549e-02,7.82500679e-02,-9.49123557e-02
k127_452148.0,-6.75514621e+00,8.14938837e-01,1.40710599e+00,7.59875918e-01,-2.59680956e+00,5.41989649e-01,-5.68454438e-01,6.56854829e-02,2.82808418e-01,4.77005392e-01,6.89161509e-02,2.65490735e-01,-1.78221870e-02,-1.30282618e-01,-2.36642040e-02,4.63963506e-02,3.33525353e-01,-1.88575562e-01,2.05917134e-01,-1.05291802e-01,-3.54229560e-01,2.47254154e-01,-1.99143497e-01,-6.15297160e-02,3.58272842e-02,-5.07573846e-02,1.26636288e-01,-2.19643616e-01,-3.08395593e-01,2.87157710e-03,-5.76222838e-02,-4.32558977e-02,-3.42640827e-01,-7.51280930e-02,1.33442741e-01
k127_271241,7.66321484e+00,2.92962147e+00,6.23306918e-01,1.32873897e-01,5.99135212e-01,-5.21501195e-01,4.62863150e-01,6.44407854e-01,4.36014005e-02,-1.13603378e+00,-7.77860896e-01,-7.15069891e-01,-1.58255514e-01,-6.74729353e-01,1.87836140e-01,3.87527921e-01,7.84667162e-01,4.10182853e-01,-2.08880695e-01,8.24876239e-01,-8.30232753e-01,-3.62475966e-01,-6.50516204e-01,-3.42017239e-01,8.30811808e-02,-5.92026123e-01,2.17682487e-01,1.06911805e+00,-4.77474571e-01,2.59380959e-01,4.73174792e-01,-8.15750192e-02,2.33780792e-02,-6.52400952e-02,-3.87715315e-01
k127_1885133,4.00271745e+00,-2.32542696e+00,1.59118700e+00,3.88032617e-01,1.10300340e+00,-6.38654449e-01,-1.25032939e+00,-5.29289219e-01,1.77897733e+00,-4.31141103e-01,5.45519522e-01,1.98583485e-01,4.22936470e-01,-7.54428568e-01,3.76528048e-02,-3.83844507e-01,-2.30290450e-01,-1.19095347e-01,-2.66533583e-01,-9.59126951e-02,-1.31496528e-01,-6.36250525e-01,-9.02070628e-02,2.93413133e-01,2.56077856e-02,-2.69360763e-01,-8.13424144e-02,8.30849157e-01,8.85862474e-02,-2.51558429e-02,-3.51280585e-01,-7.06815018e-01,7.59497130e-01,-2.75682257e-01,6.83050920e-01
k127_926013,-9.21128230e+00,1.81302349e+00,-2.26144815e-01,-2.96683222e+00,3.45739433e-01,-1.10019921e+00,-2.94510911e-01,1.09424844e+00,-2.24338791e-01,1.22441303e+00,6.64188546e-01,-5.38717592e-01,6.76264163e-01,-3.21911841e-01,3.03898511e-01,-8.40228605e-02,5.06649280e-01,-1.04603119e-01,-4.60804067e-02,5.54885188e-01,-8.15000675e-01,-6.45488785e-01,3.29609201e-01,5.73574915e-01,-1.06510166e-01,-2.04233056e-01,2.14275435e-01,-1.44481267e-01,-5.21793659e-01,-2.12557225e-01,-7.09624059e-02,-3.82364403e-01,4.15553059e-01,1.20816475e+00,-4.54100057e-03
k127_481355,4.21653694e+00,-1.17315921e+00,1.57066579e+00,-6.31601690e-01,-1.88115589e-01,1.94942856e-01,1.32825322e+00,1.11593264e+00,-5.60643096e-01,-1.54088421e+00,4.40331385e-01,-1.51225860e+00,1.25407772e+00,-4.82251142e-01,3.49279424e-01,7.36017372e-01,-6.19827356e-01,4.09249630e-01,9.02719899e-02,3.29052855e-01,6.69354611e-01,3.28097252e-01,-7.12515403e-01,1.29357416e-01,2.70525888e-01,4.49684668e-01,-7.48260140e-02,-1.38774550e+00,-3.53044537e-02,-2.91438300e-01,1.92335019e-01,-2.54066750e-01,2.40177462e-01,-4.44871004e-01,5.62005383e-01
k127_2880394,-7.04315600e+00,-3.63586530e-03,1.47472667e+00,-1.49436185e+00,1.05448787e+00,-9.69066008e-01,-4.86569854e-01,8.22887225e-01,-1.37483390e+00,-1.54016960e-01,-3.39667695e-01,-8.72434929e-01,2.76621214e-01,-3.13631320e-01,-4.08764096e-01,6.68077616e-01,-7.50957013e-01,8.76181896e-02,-7.49256021e-01,-1.94355609e-01,6.57024565e-01,6.50791118e-01,-3.13687037e-01,-3.02949050e-01,-4.38117541e-01,-5.78075612e-01,-2.25461152e-01,-7.62001490e-01,1.19754439e+00,-5.95635550e-01,-3.80374426e-02,-4.67821961e-01,-8.70754510e-02,6.78159184e-01,1.03953433e-01
k127_2541887,3.03910507e+00,-2.31965147e+00,1.71899611e+00,-4.38016899e-01,4.16179865e-01,-1.60964691e+00,-6.87090712e-01,-1.14355639e-01,-4.77131414e-01,-6.13021132e-01,-5.24584505e-01,8.40200376e-01,1.27699120e-01,-4.25672376e-01,1.28214032e+00,-5.35665968e-01,3.56855915e-01,-7.54153021e-01,-3.85799118e-01,-4.54771488e-01,-2.42516516e-02,-1.89990388e-01,2.62742567e-01,-1.19501718e-01,1.47516307e-01,-6.19095017e-01,-1.82854043e-01,-1.67367072e-01,3.78594207e-01,1.30213041e-02,-1.20313815e-01,3.82755979e-01,8.98605520e-02,-6.02684449e-01,5.80683120e-02
k127_1610695,-8.47157358e+00,1.16778457e+00,2.22674703e-01,-2.76604667e+00,1.37947400e+00,-8.45964945e-01,-4.58151861e-01,2.03207521e+00,-1.55648944e+00,-1.59361686e-01,8.33740204e-02,-6.02905642e-01,-1.00067448e+00,-2.04446410e-01,-5.69427007e-01,-5.17702697e-01,-2.18651691e-01,-5.78274952e-02,1.43456513e-01,-2.71123482e-02,-3.10037546e-01,-8.50152168e-02,-9.16083799e-02,2.65862013e-01,-1.47967641e-01,-1.81022599e-02,6.09764183e-01,1.50726162e-01,-2.58821982e-01,-1.35789512e-01,-3.20457269e-01,3.04468503e-01,-1.82593004e-01,3.38631950e-01,-4.97554529e-01
k127_73787.0,-7.16461427e+00,1.14922783e+00,2.06999307e+00,7.51212635e-01,-2.67877633e+00,9.58853622e-01,-6.94081969e-01,3.56966495e-01,6.42953068e-01,4.92997086e-01,4.83249787e-02,-4.31193023e-01,2.99261047e-01,-3.01372339e-01,-2.72772144e-02,-3.27305258e-01,-1.72718877e-02,5.26763293e-02,2.79194730e-01,-5.12829797e-02,-3.67373684e-01,4.03933550e-01,1.26051532e-01,-2.81776474e-01,-1.14434060e-01,1.81067620e-01,-4.78792658e-03,-8.15730056e-03,-1.16837271e-02,1.41592331e-01,2.96462617e-01,2.42072223e-01,-3.85015473e-01,9.48558769e-02,7.76769129e-02
k127_73787.1,-7.97497788e+00,1.27133219e+00,2.68179572e+00,4.23743641e-01,-2.65241331e+00,5.35152721e-01,-1.51710558e-01,3.05017059e-01,6.46100878e-01,7.66997591e-01,6.61831180e-01,2.45239073e-02,1.06060297e-02,1.18176814e-01,-1.11680710e-01,-7.31890858e-02,-2.36431569e-01,-2.86573888e-01,-2.60319519e-01,1.52729576e-01,-2.57859522e-01,-1.42046089e-02,1.68136358e-01,3.27847422e-01,5.49374122e-02,1.02545744e-01,1.86246216e-01,1.22698886e-01,-2.21747932e-01,-1.31063435e-01,-5.71788017e-02,1.88393726e-01,-1.06545098e-01,-3.07350385e-01,-4.80675948e-03
k127_73787.2,-7.93708501e+00,8.82376540e-01,2.13688537e+00,5.66254998e-01,-2.36736813e+00,9.52151950e-01,2.95667761e-03,-5.54685067e-02,7.19409322e-01,6.31583811e-01,2.39763598e-01,-5.97983184e-02,1.07950872e-02,-1.49932109e-01,-2.86929903e-02,1.00000101e-01,2.41424374e-01,2.75546113e-01,-2.57455793e-01,1.37739606e-01,9.70917319e-02,-2.75514729e-02,-2.39117824e-01,1.68915632e-01,1.76148146e-01,1.47218803e-01,8.67249198e-02,2.09261833e-01,-1.81661938e-01,9.53638731e-02,-1.67951069e-01,1.81887778e-01,4.22727149e-02,-1.27701661e-01,1.70003237e-01
k127_2351189,9.91522211e+00,4.07934128e+00,-1.67095508e+00,3.04362313e-01,3.82350382e-01,1.66720026e+00,-1.17134955e+00,3.40841002e-01,8.71793740e-01,-1.74864334e-01,1.46048584e+00,-6.87041734e-02,-6.70138728e-01,6.92041033e-01,5.71414792e-01,-1.20734695e+00,-1.48097941e+00,-4.21421648e-01,7.64440532e-01,-6.56097641e-01,5.58371896e-01,-1.85394642e-01,-3.39406585e-02,-5.15528470e-01,4.02465575e-01,2.10990047e-01,-3.75225094e-01,8.04000091e-01,5.77312273e-01,3.48390823e-01,-1.98274679e-01,2.45629816e-01,-1.24393894e+00,3.51437962e-01,-1.84433429e-01
k127_3076239.0,-7.58748163e+00,1.37164173e+00,2.05444473e+00,4.17315002e-01,-2.71810483e+00,7.08660076e-01,-4.08915617e-01,-1.79195974e-02,3.46311429e-01,5.15437550e-01,2.83178072e-01,1.86770901e-02,3.33357730e-01,-9.63407485e-02,-2.98649839e-01,-4.86479810e-01,8.91386731e-02,-2.14589821e-01,-1.21905381e-01,3.29356706e-01,-4.47696683e-02,2.90126664e-02,8.58958868e-03,2.79215707e-01,2.53566304e-01,8.81429855e-02,7.37371990e-02,2.29947536e-01,1.76692061e-02,9.63317223e-02,-7.72962219e-02,-4.13261681e-02,2.98813670e-01,-7.82859134e-02,1.35448359e-02
k127_1312215,-1.86735848e+00,-2.82425846e+00,-8.34713783e-01,5.32073673e-01,1.56859589e+00,3.20551807e-01,-4.69430489e-01,3.44259256e+00,-7.87142070e-01,8.48506846e-01,2.76017712e+00,1.88556929e+00,6.59679912e-01,1.09672506e-01,-8.87941291e-01,-6.80257692e-02,9.90701501e-01,-1.64350799e-01,3.19611253e-01,4.47317281e-01,-1.29855392e-02,1.22236185e+00,-1.02737462e+00,-4.82795265e-01,1.48689644e-01,-6.11413115e-01,4.19231441e-01,3.93399397e-01,3.43014325e-01,-3.54463984e-01,-9.69248767e-01,5.06108608e-01,-5.07964943e-01,2.12259627e-01,2.32050806e-01
k127_282907,-8.68116656e+00,3.44752134e+00,3.31816876e+00,-5.85162944e-01,-1.55531137e+00,-2.71712848e-01,-8.24937635e-01,-6.50836347e-01,-2.51846042e+00,-5.18269344e-01,1.33854441e+00,1.20925787e+00,-5.52302345e-01,4.68236555e-01,9.93270273e-01,-5.49924077e-01,-1.71221374e-01,2.64423456e-01,5.60203848e-01,7.20752314e-04,-4.07198860e-02,-6.33409073e-01,1.04737993e+00,2.75733218e-01,3.39714466e-01,2.33020717e-02,8.09024324e-01,-9.95239659e-01,4.54770040e-01,2.60062579e-01,-1.44630122e-01,-1.53771150e-01,4.53094096e-01,-2.12887945e-03,-3.35433721e-01
k127_1521321,1.06567010e+01,2.78089949e+00,-2.45677781e-01,-2.31878688e-01,5.75594392e-01,-2.76807651e-01,1.16859204e+00,-1.30907347e-01,1.05968794e+00,2.96027594e-01,8.19939619e-01,-5.70754511e-01,9.78353687e-01,7.79481458e-01,2.40559738e-01,-3.81718613e-01,9.55718817e-01,1.47163278e-01,2.16513403e-01,1.72397797e-01,4.50450836e-01,4.38087478e-02,2.49044831e-01,-2.34205898e-01,1.58518111e-01,-1.00936052e+00,-7.77446543e-01,-5.67424898e-03,2.01569757e-01,3.54160149e-01,8.72738533e-01,-5.16206728e-01,-2.46704598e-01,6.27501786e-01,5.61971251e-01
k127_2827060,-3.09471093e-01,-1.75541141e+00,7.76886235e-01,-3.54314490e-01,3.90439174e-01,-2.09811323e+00,-1.55907687e+00,2.80656820e-01,7.41139678e-01,-4.82794915e-01,5.27154791e-02,7.61045944e-01,3.62989516e-01,-1.20194848e-01,-3.63133710e-01,3.65617216e-01,4.05236533e-01,2.91746194e-01,-8.82159628e-01,8.62998614e-02,3.40980850e-01,7.08945192e-01,-1.41530451e-01,4.39773791e-01,3.76835062e-01,-4.81534610e-01,5.76868927e-01,2.70808505e-01,-5.65566674e-02,2.32491045e-01,5.10705695e-01,2.57986156e-01,2.32220021e-01,-4.61032549e-01,-2.55951512e-01
k127_4028272,-7.36073615e+00,1.00287909e+00,2.33807098e+00,6.83985614e-01,-2.92484197e+00,5.82357708e-01,-1.50581566e-01,9.56090240e-02,1.02121496e+00,5.70549518e-01,5.21840622e-01,1.14182235e-01,-8.05390019e-02,5.43065593e-02,-1.42885632e-02,-9.23385969e-03,1.43768766e-01,5.69596085e-02,5.48446882e-02,3.08351650e-02,-3.33843127e-01,7.05563662e-02,1.01992917e-01,2.68574523e-01,1.08917163e-01,1.88766051e-01,1.83753067e-01,-5.74091890e-02,1.54475013e-01,2.85917094e-01,-1.79096303e-01,1.58139305e-01,-7.77000526e-03,-5.67942854e-02,-2.35408775e-02
k127_4172574,-2.82761234e+00,-6.93239083e-01,1.89183583e-02,-1.20125634e+00,-4.53976729e-01,-8.37770300e-01,-1.37966670e+00,1.30154484e-01,-9.22198643e-01,-1.02800244e+00,-9.38392132e-01,9.27923393e-01,7.16407295e-02,-2.49118504e-01,-7.62729721e-02,-7.70362867e-01,-1.28912815e+00,3.65059223e-01,-5.26825104e-01,-2.83280840e-01,-5.71595965e-01,-8.36103339e-01,3.38776688e-01,-2.41196317e-01,-5.69235463e-01,-4.15085688e-01,5.15236152e-02,7.03681579e-02,5.36074464e-01,-1.00944269e-01,-7.88092284e-01,3.63073782e-01,5.55886590e-02,-9.84211672e-02,5.44351430e-01
k127_1345890,6.65517888e+00,1.35039165e+00,-8.58662947e-01,1.49348434e-01,-1.39837736e+00,-1.35779348e+00,-8.55891031e-02,1.05285886e+00,-7.93834598e-02,7.28108704e-01,-7.96206215e-01,5.64244666e-01,-1.41672103e-01,-3.25405566e-01,1.78345067e-01,-2.24621198e-02,-4.63904852e-01,8.61581749e-02,-4.76320146e-01,-3.76928719e-01,2.98365058e-01,-4.62833484e-01,-1.61621653e-01,5.31048209e-01,-5.66647145e-02,1.20628310e-01,-3.18938267e-01,-5.86451089e-01,1.70211161e-03,2.80288085e-02,-1.33460082e-01,-1.41587314e-01,-2.74003380e-01,1.67982997e-03,-5.72378840e-01
k127_1563609,-1.05942969e+01,2.49831241e+00,7.26813601e-01,-3.21287790e+00,2.18607484e+00,1.63651921e+00,6.05162194e-01,-3.26276628e-01,7.19000500e-03,-3.49019805e-01,-6.52581047e-01,1.31746821e+00,-2.14871029e-01,1.51446792e+00,8.74119756e-02,2.09351465e-01,-1.07376747e-01,8.91671074e-01,-2.65981748e-01,-8.21776267e-01,-8.18504099e-01,3.55160129e-01,-6.17293985e-01,-3.23618228e-01,-2.94954532e-01,3.16217053e-01,-2.23697029e-01,4.73582313e-01,-5.77227745e-01,1.26060682e-01,-6.07725386e-02,1.65892258e-01,3.48253790e-01,7.91569460e-01,-1.51267897e-01
k127_935458,-2.32715060e+00,-2.77359641e+00,-2.70719268e+00,-5.82636095e-01,-3.09015461e-01,-3.83245567e-01,1.03735251e+00,-7.44211460e-01,2.68423571e-01,6.85238496e-01,2.36435018e-01,2.14777365e-01,-4.02342322e-01,8.91334746e-02,1.62152105e-01,1.30765277e-01,-4.37753337e-01,-3.99731268e-01,-1.29103563e-02,2.41614053e-02,-1.49350145e-01,-1.74366282e-01,-8.78590869e-03,-2.92811417e-01,-1.29983508e-01,4.91872748e-02,5.44853200e-02,2.68082109e-01,1.61377628e-01,-1.55644227e-01,1.38488962e-01,3.97198452e-01,4.31909920e-01,-4.78141735e-01,-2.75277021e-01
k127_1178474,-3.37663637e-01,-2.12386374e+00,-3.23325496e+00,-1.54580997e-01,-1.13561367e+00,5.57517730e-01,1.41641353e-01,-2.77023018e-01,1.15708280e-01,1.23779643e+00,-5.64074335e-02,6.17215116e-01,-3.32123104e-01,2.10086443e-01,1.19639683e-01,5.31552139e-01,2.61492423e-01,2.93289512e-01,3.06857736e-01,3.37166048e-02,-2.03057311e-02,-8.18286187e-02,4.35893883e-02,4.69626340e-01,-1.55581723e-02,2.30611777e-01,-1.20243222e-01,2.32139576e-01,2.45475750e-01,-5.25402091e-02,1.46171488e-01,1.02525292e-01,-2.00045815e-02,1.11984593e-01,-2.30682288e-01
k127_59515,-9.43154647e+00,3.06182532e+00,-1.44142989e-01,7.75612870e-01,1.63931676e+00,-1.05498377e+00,5.28705164e-01,-7.71142854e-01,1.82896969e+00,-3.66384991e-01,2.45516470e-01,5.97386241e-01,4.73476547e-01,-8.49039562e-02,1.03692144e+00,-1.99307030e-01,2.90577785e-01,-7.30784177e-02,5.31167977e-01,6.11863794e-01,-4.14662047e-01,-4.16486388e-01,-6.92957535e-01,-6.74988454e-02,-2.75583047e-01,2.88003659e-01,1.72836438e-01,-7.55587467e-01,-2.13517974e-01,4.15926669e-01,1.42827187e-01,-6.93508379e-01,-1.14297960e+00,4.93852426e-01,2.82530048e-01
k127_1859710,6.60155351e+00,-2.32579440e+00,1.42475702e+00,8.47106466e-01,1.24752181e+00,1.01665196e+00,-3.09492201e-01,-1.69295745e-01,4.03428701e-01,-1.42412423e-01,1.58847329e+00,2.38088656e-01,1.58805418e-01,-5.19606129e-01,8.40544357e-02,1.14997325e-01,-7.12885452e-02,-2.72299502e-01,-6.29188732e-01,-2.47567453e-01,-5.08403791e-01,-2.57922807e-01,1.94472623e-01,4.08123478e-01,-3.26560291e-01,-1.22214658e-01,5.99075813e-02,-6.47880912e-01,-8.62183049e-01,6.75165802e-01,-3.64075745e-01,-4.04461518e-01,-5.36996506e-02,4.34537098e-01,6.01312985e-01
k127_517413,-3.21061186e+00,-8.51828087e-01,-1.48224956e+00,-6.72322998e-01,-5.33989328e-01,1.47655134e+00,1.02046099e+00,1.63596427e+00,-1.00238250e+00,-1.06134014e+00,-9.15049293e-01,-5.32366974e-01,3.17022011e-01,8.93528946e-01,6.32027834e-01,-2.92551615e-01,-1.65372055e+00,-6.96003660e-02,9.72732619e-01,2.22932055e-01,1.07825252e-01,3.99053929e-01,2.70201779e-01,8.87691996e-02,-6.22450860e-01,-2.68702456e-01,-1.28981213e-01,-1.13978915e+00,-2.22000128e-01,4.29617917e-01,-2.07009121e-01,8.54208100e-02,3.53416801e-01,3.17064745e-02,-5.14931503e-01
k127_2249777,7.42794042e+00,2.32566433e+00,-1.54910868e-01,-2.76265325e-01,-1.08164904e+00,-8.91571075e-01,2.66664868e-01,-3.42029962e-01,-8.42439953e-02,-6.91448579e-01,-4.18554566e-01,3.91956597e-01,1.05941054e-01,-9.42720946e-01,-3.37571713e-01,1.63884334e-01,2.94175885e-01,2.99454385e-01,-2.55721499e-01,-3.28026146e-01,-1.43727910e-01,6.40025097e-02,-2.31121326e-02,3.85878206e-01,-1.21941214e-01,-2.90866716e-01,-2.20260551e-01,-2.70113789e-01,3.05165580e-01,-3.27231516e-01,-3.92860846e-01,3.70301884e-01,-1.37244758e-01,-7.65607897e-02,7.78146982e-02
