k127_583643,0
k127_916550,10
k127_4586603,0
k127_1843946,10
k127_2952444,7
k127_2327094,0
k127_3530987,10
k127_488250,7
k127_3083396,0
k127_149791,0
k127_1200844,0
k127_4208480,7
k127_1797413,0
k127_371388,9
k127_753554,7
k127_147376,10
k127_191465,9
k127_3421702,0
k127_2885337,0
k127_1606716,0
k127_111999,6
k127_379620,11
k127_2834926,9
k127_3330962,1
k127_4508223,13
k127_1335129,0
k127_48933,10
k127_2417600,9
k127_1480194,13
k127_76410,0
k127_1134358,9
k127_2713184,0
k127_331186,6
k127_725497,9
k127_3292970,1
k127_1821028,0
k127_1487991,9
k127_1716764,9
k127_3114781,6
k127_1073481,7
k127_2304406,0
k127_4083892,0
k127_1125097,9
k127_736794,9
k127_77272,0
k127_850457,3
k127_1664539,7
k127_59716.0,10
k127_1420262,6
k127_4149230,9
k127_680100,0
k127_1178375,1
k127_4511197,0
k127_2847912,9
k127_1179352,13
k127_2963219,7
k127_3306946,0
k127_4029002,9
k127_1983760,1
k127_1536517,1
k127_2908607,13
k127_2615169,13
k127_491545,13
k127_214111,0
k127_316359,10
k127_2880472,6
k127_330038,13
k127_1527408,13
k127_888261,0
k127_1383374,9
k127_1297867,7
k127_4374754,13
k127_3689309,0
k127_1059700,7
k127_3334044,1
k127_596822,9
k127_1754087,7
k127_3620411.1,10
k127_3620411.0,10
k127_1976059,0
k127_858721,1
k127_3661456,0
k127_359188,9
k127_3126810,0
k127_2595598,0
k127_3293346,0
k127_2825923,1
k127_2516592,7
k127_3333234,6
k127_15305,10
k127_652056,6
k127_3722675,6
k127_3314792,13
k127_101258,9
k127_3687310,13
k127_1362763,0
k127_3767802,0
k127_2575132,6
k127_1529846,9
k127_2930319,0
k127_131484,0
k127_4513180,7
k127_487517,6
k127_3404645,10
k127_4426860,7
k127_2280919,1
k127_1031473,13
k127_572069,9
k127_2921160,9
k127_2563798,0
k127_2603663,10
k127_943119,7
k127_2140484,7
k127_133505,7
k127_1863740,7
k127_300570,7
k127_3318450,0
k127_9328,10
k127_1099769,6
k127_3066384,7
k127_2369889,0
k127_452009.1,10
k127_452009.0,10
k127_4373969,0
k127_225770,9
k127_4295854,0
k127_4439320,13
k127_2174917,0
k127_1048640,0
k127_3828647,9
k127_639384,1
k127_2536432,7
k127_1015536,0
k127_4450583,0
k127_4666519,13
k127_496479,7
k127_2459461,10
k127_4514639,7
k127_2042414,10
k127_288133,13
k127_1906305,9
k127_2439414,13
k127_2406955.1,13
k127_2406955.0,13
k127_397639,10
k127_1187694,9
k127_2298175,6
k127_8879,10
k127_2700540,13
k127_1226662,10
k127_1543946,1
k127_1593464,9
k127_4286907,10
k127_4028969,1
k127_821380,7
k127_1498152,6
k127_4009876,9
k127_3981247,9
k127_3680791,6
k127_4167251,1
k127_1976912,13
k127_945989,9
k127_398816,0
k127_312823,0
k127_4596960,6
k127_3256590,13
k127_1444382,0
k127_2005391,10
k127_619880,7
k127_2956687,9
k127_328424,7
k127_2265473,6
k127_3775464,7
k127_4493581,7
k127_37396,9
k127_1997590,1
k127_68847.1,10
k127_68847.0,10
k127_1077150,1
k127_3656874,9
k127_1980334,7
k127_449608,0
k127_4491746,0
k127_545530,9
k127_4260660,0
k127_3021766,0
k127_437114.2,10
k127_2244773,0
k127_1181128,6
k127_1511645,7
k127_3456741,7
k127_4222240,7
k127_4016011,7
k127_2455512,13
k127_4318831,9
k127_441197,9
k127_1805841,0
k127_3220156,6
k127_4587702,13
k127_2630032,10
k127_765086,7
k127_602970,0
k127_1495437,13
k127_774364,7
k127_1258777,9
k127_402049,0
k127_3341100,10
k127_2792951,6
k127_4545440,0
k127_2841372,7
k127_3393404,10
k127_2366369,7
k127_428540,7
k127_2748547,13
k127_936723,9
k127_1936518,9
k127_1107513,1
k127_163431,6
k127_3792625,13
k127_4657517,10
k127_1729508,9
k127_2582517,0
k127_2212024,0
k127_2749485,0
k127_249149,7
k127_126296,9
k127_685455,13
k127_1420522,7
k127_1649117,0
k127_637538,9
k127_4173668,1
k127_4130714,0
k127_2088570,0
k127_1723406,10
k127_1363200,6
k127_1473640,0
k127_1354596,1
k127_1113424,13
k127_1069381,0
k127_2929195,0
k127_1412525,7
k127_358364,9
k127_2660860,13
k127_835350,9
k127_321904,0
k127_1392101,0
k127_824046,9
k127_807107,9
k127_159641,9
k127_2744134,0
k127_3766188,6
k127_868036,10
k127_180379,7
k127_3863532,6
k127_110030,9
k127_2395097,9
k127_66902,0
k127_1318640,6
k127_4191827,0
k127_221241,10
k127_1803214,10
k127_1977262,1
k127_610412,13
k127_262161,6
k127_3856201,7
k127_1799785,7
k127_4083377,0
k127_158605,7
k127_4579641,7
k127_566751,13
k127_1977662,9
k127_501329,9
k127_1815576,13
k127_723601,9
k127_560362,1
k127_649089,13
k127_1868861,6
k127_1091828,6
k127_250895,13
k127_3683901,0
k127_2320019,7
k127_1894865,13
k127_410164,6
k127_2924272,13
k127_2699064,0
k127_2324544,1
k127_3418549,0
k127_3945715,9
k127_1123066,6
k127_3594942,7
k127_381161,7
k127_3312496,10
k127_4450444,0
k127_3945249,13
k127_2643125,13
k127_3463889,7
k127_72974,1
k127_1764202,6
k127_2124868,10
k127_910936,0
k127_4461362,0
k127_4371610,0
k127_165017,9
k127_533549,1
k127_1835826,9
k127_1444580,7
k127_1436287,13
k127_284327,0
k127_360527,0
k127_299864,1
k127_4449917.0,10
k127_4449917.1,10
k127_4062820,0
k127_2177583,1
k127_3862152,13
k127_1544059,7
k127_3994457,7
k127_108815,10
k127_281684,0
k127_1566322,1
k127_3558505,6
k127_2009446,9
k127_3646937,0
k127_3641673,11
k127_1221485,9
k127_3421414.1,7
k127_2227143,1
k127_1692097,9
k127_2501698,0
k127_223495,6
k127_3892692,6
k127_2289061,9
k127_1827376,6
k127_4179218,7
k127_1578185,13
k127_3791010,10
k127_1506523,10
k127_62987,6
k127_3657313,10
k127_3785857,1
k127_4641629,6
k127_1585832,6
k127_438045,6
k127_3985210,7
k127_600410,9
k127_270789,7
k127_2879793,7
k127_2752982,9
k127_2569351,9
k127_1018325,6
k127_4151342,6
k127_4277465,6
k127_3498226,6
k127_203994,6
k127_253127,6
k127_388788,7
k127_2397123,7
k127_4281839,1
k127_1040675,7
k127_233674,9
k127_1521828,6
k127_3234654,0
k127_2939216,13
k127_2216107,9
k127_481278,6
k127_393273,0
k127_222800,9
k127_1126961,13
k127_945084,0
k127_3217799,0
k127_279178,7
k127_1353154,0
k127_2289748,0
k127_1902943,9
k127_1401449,0
k127_2392330,10
k127_3020177,9
k127_3220635,1
k127_1803130,0
k127_151249,0
k127_56224,7
k127_3228205,9
k127_870035,0
k127_613970,13
k127_1739234,0
k127_2509748,1
k127_565989,10
k127_3471099,0
k127_2618383,6
k127_4303114,0
k127_2444587,13
k127_4600577,6
k127_46688,1
k127_226773,9
k127_350363,9
k127_3762501,0
k127_1076291,7
k127_1010931,7
k127_1202102,7
k127_1333193,10
k127_94852,7
k127_1001321,9
k127_1097029,6
k127_132615,0
k127_4492999,0
k127_4392866,7
k127_1882284,7
k127_517132,7
k127_3451198,0
k127_2800866.2,10
k127_334005,0
k127_3282294,0
k127_748088,0
k127_3397460,0
k127_3821905,7
k127_2810869,10
k127_347044,6
k127_4016905,0
k127_2850396,9
k127_2398612,1
k127_2305240,9
k127_776808,13
k127_267380,9
k127_1069582,13
k127_1844665,1
k127_1862309,0
k127_4474309,7
k127_1378948,0
k127_4008427,0
k127_1419568,6
k127_69609,6
k127_172379,7
k127_1093320,7
k127_275477,13
k127_3845289,7
k127_2939498,6
k127_145687,7
k127_4417963,0
k127_1624802,9
k127_4099408,1
k127_3682651,5
k127_1336001,0
k127_611887.0,10
k127_611887.1,10
k127_1908948,9
k127_882414,6
k127_2040818,1
k127_3512166,6
k127_183787,0
k127_1219979,7
k127_2313222,0
k127_4430233,13
k127_2186359,0
k127_3538776,13
k127_49412,0
k127_3797700,0
k127_657657,7
k127_1064243,7
k127_2213090,0
k127_3651634,6
k127_1557774,9
k127_86365,0
k127_3634938,0
k127_4326000,6
k127_3191158,7
k127_428836,9
k127_1263290,1
k127_3005506,0
k127_3069509,0
k127_725039,0
k127_3693152,0
k127_2376261,9
k127_53872,6
k127_3802179,6
k127_3330944,1
k127_2777670,13
k127_456301,3
k127_1366230,6
k127_3460703,9
k127_1434587,0
k127_814692,9
k127_1522456,13
k127_3557603,10
k127_1992788,13
k127_1959466,7
k127_1094699,9
k127_3578369,0
k127_3015682,9
k127_3734058,6
k127_4308185,0
k127_1249401,7
k127_1352762,9
k127_3543232,1
k127_1421809,6
k127_1809438,1
k127_515765,10
k127_3697095,7
k127_434769,0
k127_1659164,7
k127_920008,9
k127_2183083,7
k127_3912018,7
k127_48232,0
k127_2905460,0
k127_2915419,0
k127_1697086,0
k127_148529,6
k127_894477,0
k127_1703705,13
k127_3620106,9
k127_2329210,0
k127_4044623,13
k127_3169378,0
k127_1141254,0
k127_648633,9
k127_1924656,10
k127_4634709,9
k127_4174311,0
k127_3785843,13
k127_432212,7
k127_788541,6
k127_4228069,0
k127_1027877,13
k127_452795,7
k127_1307539,9
k127_1828249,10
k127_437114.1,10
k127_437114.0,10
k127_564042,7
k127_1544426,9
k127_1906740,0
k127_124947,6
k127_807274,10
k127_1781127,0
k127_158184,13
k127_4014520,0
k127_627009,9
k127_1964364,9
k127_669557,3
k127_1196233,13
k127_4321079,9
k127_454229,6
k127_1897759,7
k127_154734,6
k127_4387776,0
k127_2590414,7
k127_3576493,13
k127_3517869,6
k127_3395736,0
k127_3831051,8
k127_3927878,0
k127_1031853,9
k127_47343,9
k127_1399150,0
k127_1957230,9
k127_761301,0
k127_328065,13
k127_2337657,0
k127_416030,10
k127_1686093,6
k127_4220468,9
k127_2628713,0
k127_1353142,13
k127_385539,13
k127_2969476,6
k127_2333085,9
k127_4516762,6
k127_3984884,13
k127_4022908,9
k127_2506368,0
k127_2323170,13
k127_271192,9
k127_257739,7
k127_4431110,7
k127_1873289,9
k127_2304453,9
k127_193768,9
k127_936704,0
k127_47580,0
k127_1594710,7
k127_4498844,0
k127_2359291,9
k127_2641391,6
k127_396100,7
k127_1128033,7
k127_211790,7
k127_2324690,7
k127_2380139,7
k127_1747910,0
k127_1354939,6
k127_379062.2,7
k127_1759292,9
k127_812596,6
k127_3407127,7
k127_104721,9
k127_3732421,0
k127_64094,9
k127_3573514,12
k127_4567171,0
k127_1009122,7
k127_2240610,9
k127_1107373,9
k127_2795869,6
k127_2320465,6
k127_4267851,0
k127_4595574,0
k127_2562258,9
k127_2144040,6
k127_2003130,0
k127_842792,6
k127_95884,1
k127_1110626,0
k127_540966,0
k127_3454955,9
k127_3350571,13
k127_1951478,10
k127_3016065,0
k127_1572229,7
k127_595396,13
k127_3450128,7
k127_1344168,7
k127_1322198,7
k127_3090045,1
k127_772551,0
k127_2354263,1
k127_1858572,7
k127_193142,13
k127_2094246,6
k127_395456,7
k127_517213,1
k127_867657,6
k127_1117416,0
k127_1020973,7
k127_1646480,7
k127_2620642,0
k127_1079448,9
k127_3008728,1
k127_4499452,0
k127_513221,0
k127_1123599,6
k127_4150853,4
k127_1495854,13
k127_4003773,7
k127_1882812,13
k127_1266220,0
k127_721841,10
k127_3026153,9
k127_11764,9
k127_1087054,6
k127_2708195,9
k127_716383,0
k127_2076543,9
k127_3292066,10
k127_22939,10
k127_884547,9
k127_109639,6
k127_2189355,9
k127_912209,13
k127_3002420,9
k127_640836,6
k127_314017,13
k127_457222,14
k127_2104403,13
k127_1103656,9
k127_730983,6
k127_3721610,7
k127_960740,6
k127_1002974,1
k127_3615657,1
k127_3224992,0
k127_399009,6
k127_1824853,1
k127_2260203,6
k127_788950,0
k127_1381299,10
k127_2200376,10
k127_170459,6
k127_1188259,6
k127_2992327,7
k127_885120,7
k127_353410,7
k127_2398863,9
k127_1167250,10
k127_1095254,9
k127_182496,9
k127_1682963,9
k127_166615,9
k127_859398,9
k127_326899,0
k127_564147,0
k127_3592198,0
k127_1549653,13
k127_458155,0
k127_1725565,6
k127_3457753,6
k127_390775,9
k127_3232119,6
k127_2117229,0
k127_201933,13
k127_374911,9
k127_415028,1
k127_356715,6
k127_199708,9
k127_374459.1,7
k127_374459.0,7
k127_890811,13
k127_1496083,9
k127_1637477,9
k127_4071587,0
k127_1946184,6
k127_2835462.0,10
k127_2835462.1,10
k127_2101631,13
k127_3358774,1
k127_78883,1
k127_2287589,7
k127_396825,10
k127_4166571,0
k127_1570189,0
k127_2335579,9
k127_2962291,9
k127_1785488,0
k127_3742535,13
k127_2028871,6
k127_697295,9
k127_4163525,1
k127_3974113,0
k127_4411536,0
k127_3153456,0
k127_2895654,0
k127_807605,0
k127_2272329,10
k127_18597,0
k127_668721,6
k127_2752897,10
k127_1264321,0
k127_2093744,0
k127_835711,9
k127_3186551,0
k127_891960,0
k127_2661671,7
k127_1471725,9
k127_895198,0
k127_3775200,0
k127_1256452.1,10
k127_1256452.0,10
k127_4240216,7
k127_999471,10
k127_3242923,6
k127_124602,0
k127_1832922,1
k127_334155,0
k127_2409370,9
k127_1156755,0
k127_333374,6
k127_2612727,9
k127_2680096,6
k127_726088,6
k127_1825465,10
k127_697832,7
k127_1174156,0
k127_149118,9
k127_2850289,10
k127_2786933,9
k127_1339066,13
k127_1137232,0
k127_2483606,10
k127_3349597,0
k127_970161,9
k127_4077727,0
k127_238692,6
k127_2148348,13
k127_1745291,0
k127_548224,10
k127_3589051,9
k127_1820915,10
k127_587636,9
k127_4615992,10
k127_894862,6
k127_4526000,0
k127_1134145,7
k127_898787,1
k127_3582890,1
k127_797783,7
k127_1270177,10
k127_4048839,0
k127_2328873,0
k127_887151,6
k127_1322185,9
k127_638187,7
k127_2007582,0
k127_2110585,0
k127_299674,0
k127_1904217,0
k127_1103266,9
k127_3801674,9
k127_2620523,0
k127_2409976,6
k127_658923,0
k127_2671845,10
k127_3910891,6
k127_2184735,10
k127_2613285.2,10
k127_2613285.1,10
k127_2613285.0,10
k127_2429753,9
k127_1363438,6
k127_4290756,0
k127_121899,6
k127_548707.4,10
k127_548707.5,10
k127_682219,6
k127_548707.0,10
k127_548707.1,10
k127_548707.2,10
k127_548707.3,10
k127_1501526,1
k127_1393225,7
k127_291310,9
k127_750665,9
k127_453850,13
k127_4164893,0
k127_630067,9
k127_4592594,0
k127_355249,10
k127_2353980,7
k127_2218780,0
k127_2877097,0
k127_391741,0
k127_3862032,9
k127_2754564,6
k127_487171,0
k127_1027674,1
k127_1502933,9
k127_2051886,9
k127_870918,13
k127_89763,6
k127_2969948,1
k127_1678714,0
k127_2734942,0
k127_1597964,9
k127_2389528,6
k127_2118390,6
k127_1994320,9
k127_3276843,6
k127_1703542,13
k127_367230,13
k127_1300049,13
k127_4296355,13
k127_1042968,9
k127_724640,7
k127_1099184,10
k127_2302153,0
k127_1025351,0
k127_2321224,0
k127_4279715,1
k127_2042693,6
k127_182486,0
k127_3828953,0
k127_3019266,7
k127_3248469,10
k127_1032719,6
k127_556866,7
k127_1605135,10
k127_399107,6
k127_2298337,9
k127_877589,10
k127_1652861,0
k127_411796,9
k127_4493010,0
k127_212253,7
k127_1774563,10
k127_482501,0
k127_3771041,13
k127_62255,9
k127_788562,0
k127_2637863,9
k127_4513753,0
k127_4196399,9
k127_3906683,7
k127_615175,9
k127_2298022,6
k127_333894,9
k127_1387601,10
k127_1980687,6
k127_3227707,0
k127_59135,10
k127_2784750,0
k127_3291674,13
k127_633976,0
k127_4486480,6
k127_44485,6
k127_1658727,7
k127_1931104,6
k127_4349027,14
k127_1232242,1
k127_2464511,0
k127_3576297,7
k127_2673565,9
k127_1350140,9
k127_1165242,13
k127_1172906,0
k127_1841813,0
k127_3980798,9
k127_708773,10
k127_2740781,9
k127_159949,9
k127_76441,0
k127_2977740,9
k127_4196282,7
k127_1980205,1
k127_1491716,9
k127_4555799,10
k127_674110,1
k127_1181677,0
k127_3138703,9
k127_610852,9
k127_593060,9
k127_4409130,6
k127_2266074,9
k127_726672,13
k127_2336614,7
k127_2787419,1
k127_967411,10
k127_199091,9
k127_982418,9
k127_2890167,0
k127_1000314,9
k127_1821183,0
k127_444521,7
k127_2175115,10
k127_1020626,9
k127_1020625,7
k127_999007,10
k127_151320,6
k127_2544343,13
k127_1873390,13
k127_3297094,13
k127_908730,13
k127_831393,6
k127_61715,9
k127_4207441,1
k127_1856262,13
k127_917152,9
k127_566176,0
k127_433496,6
k127_4150268,7
k127_924867,13
k127_708518,13
k127_4361852,9
k127_3384930,1
k127_4551413,6
k127_73501,9
k127_2234275,9
k127_1603680,9
k127_4452232,6
k127_985738,13
k127_2175546,9
k127_4512808,10
k127_392318,7
k127_2459006.0,10
k127_2459006.1,10
k127_2208940,0
k127_1176922,6
k127_672495,9
k127_25967,7
k127_2269257,0
k127_1194432,6
k127_4335824,10
k127_687329,13
k127_427837,9
k127_3487078,0
k127_2110556,9
k127_2488649,9
k127_3203082,6
k127_2134961,10
k127_3827764,0
k127_2391749,10
k127_4466147,0
k127_598610,9
k127_2136705,9
k127_4523249,7
k127_3109266,0
k127_3432517,10
k127_497982,0
k127_3757775,6
k127_2522945,9
k127_541148,0
k127_3344088,0
k127_3980677,1
k127_481409,6
k127_2511175,9
k127_1740909,9
k127_607903,0
k127_1928137,9
k127_3559125,4
k127_885039,1
k127_2621858,7
k127_1003317,7
k127_3779572,0
k127_378936,6
k127_415827,9
k127_1249755,13
k127_2174947,7
k127_2372685,0
k127_2798630,0
k127_2161618,0
k127_3705147,7
k127_17771,6
k127_1466652,10
k127_1493167,6
k127_230039,7
k127_3951959,7
k127_2239294.1,10
k127_2239294.0,10
k127_3257784,7
k127_4450578,0
k127_3513047,7
k127_122417,1
k127_3951557,1
k127_4457378,7
k127_1995840,1
k127_273103,0
k127_341720,0
k127_4355979,9
k127_1684568,9
k127_3931117,6
k127_175119,6
k127_1200006,0
k127_3211995,0
k127_2405634,0
k127_3430598,0
k127_1418517,0
k127_275957,9
k127_4060005,0
k127_1469435,6
k127_1014701,0
k127_2454732,13
k127_294297,7
k127_2426745,0
k127_461034,13
k127_4506991,6
k127_1622807,0
k127_3421414.0,7
k127_2418438,0
k127_39291,10
k127_4521614,1
k127_2334503,0
k127_1701648,9
k127_2464615,0
k127_1059315,10
k127_4577010,0
k127_1916216,0
k127_978956,0
k127_890015,7
k127_650481,9
k127_1163374,7
k127_4506577,0
k127_1859941,9
k127_544417,6
k127_543374,9
k127_986349,10
k127_3463198,0
k127_608289,0
k127_3193327,7
k127_1310993,10
k127_1780860,6
k127_1157647,9
k127_1413189,10
k127_4555857,0
k127_4057008,0
k127_1148226,9
k127_1426291,7
k127_514806,9
k127_2335966,13
k127_788991,6
k127_3127764,9
k127_4492483,7
k127_1930999,13
k127_775642,9
k127_674638,9
k127_4548179,7
k127_116594,6
k127_2610999,9
k127_4481209,13
k127_2363137,7
k127_8354,9
k127_4588358,13
k127_4614823,9
k127_61896,6
k127_3063926,0
k127_1112142,0
k127_3396645,0
k127_102180,0
k127_2073939,0
k127_852459,9
k127_3200039,0
k127_2661056,9
k127_3998931,0
k127_499373,0
k127_3519404,0
k127_675653,7
k127_3346756,1
k127_2948566,9
k127_4529828,0
k127_1603889,9
k127_619117,7
k127_736772,6
k127_4037477,0
k127_4223631,0
k127_927551,9
k127_429285,0
k127_3333628,0
k127_2826916,0
k127_1068592,7
k127_450613,7
k127_1568142,7
k127_3568584,6
k127_1746099,7
k127_2520328,9
k127_2951280,0
k127_3679168,7
k127_1965468,6
k127_996455,7
k127_3718347,6
k127_4498509,9
k127_1971753,13
k127_2719688,0
k127_3883762,9
k127_2381657,10
k127_1691359,6
k127_210141,6
k127_4645307,9
k127_3793637,0
k127_3135494,1
k127_4042958,0
k127_4589084,0
k127_2221263,9
k127_1445293,10
k127_3643300,0
k127_1613883,10
k127_905251,0
k127_3825208,10
k127_2130385,6
k127_2802581,0
k127_4304924,0
k127_1563728,0
k127_2786732,0
k127_633793,9
k127_494395,13
k127_61558,0
k127_98657,13
k127_4598520,9
k127_104043,0
k127_936931,9
k127_56955,7
k127_2150927,10
k127_4269308,6
k127_922706,9
k127_1957751,9
k127_956443,7
k127_400862,0
k127_638833,6
k127_4181485,10
k127_204578,6
k127_3875527,7
k127_3781581,1
k127_2643771,6
k127_1952486,6
k127_4619136,9
k127_903489,9
k127_1804624,6
k127_1848003.0,7
k127_1848003.1,7
k127_1002146,9
k127_4602892,0
k127_2362165,1
k127_2867722,13
k127_4422037,1
k127_3220922,0
k127_2584749,1
k127_3745070,6
k127_936808,9
k127_3309461,0
k127_2756800,10
k127_1013631,6
k127_2134590,0
k127_1472944,9
k127_631038,9
k127_348598,0
k127_317104,7
k127_3669001,13
k127_833861,7
k127_915000,0
k127_1019849,9
k127_1727655,7
k127_4302177,13
k127_1059411,9
k127_2616526,0
k127_1935929,0
k127_1166849,13
k127_2259284,6
k127_1665711,0
k127_2583764,9
k127_964566,7
k127_158563,0
k127_78169,0
k127_4392086,9
k127_1194428,7
k127_355829,9
k127_2791824,0
k127_1046284,9
k127_1327207,0
k127_3689980,13
k127_710973,9
k127_4482178,9
k127_1215368,0
k127_55147,0
k127_1567590,1
k127_2128422,7
k127_4035120,10
k127_4497122,9
k127_791178,13
k127_604015,9
k127_4258879,7
k127_2145580,10
k127_4391190,10
k127_1452310,6
k127_43731,6
k127_2908983,0
k127_692034,9
k127_3586384,9
k127_3604467,13
k127_4011269,0
k127_3818810,0
k127_697008,9
k127_2486817,7
k127_1333257,0
k127_1843929,0
k127_477917,0
k127_3066543,7
k127_546809,13
k127_4121715,0
k127_2092282,0
k127_2280955,7
k127_1890333,7
k127_1188626,9
k127_479193,0
k127_322452,0
k127_2042870,0
k127_479197,6
k127_1455251,0
k127_1981809,0
k127_276384,6
k127_2065150,9
k127_1360539,6
k127_745865,0
k127_1094557,7
k127_399423,0
k127_3839900,13
k127_2983050,9
k127_247751,10
k127_3235995,13
k127_2031683,0
k127_4203810,0
k127_203727,13
k127_3579128,0
k127_379218,9
k127_396604,9
k127_4244214,10
k127_945696,6
k127_810173,1
k127_2560712,9
k127_693922,9
k127_85255,9
k127_2659893,7
k127_1654630,9
k127_3331552,9
k127_2377479,9
k127_2838443,0
k127_2065156,0
k127_4450030,0
k127_4306724,0
k127_817905,0
k127_4409245,9
k127_1299018,0
k127_2397267,0
k127_1239101,6
k127_2125721,13
k127_2123831,10
k127_1865806,6
k127_2361482,0
k127_4327151,1
k127_233202,0
k127_452148.1,10
k127_452148.0,10
k127_271241,9
k127_1885133,0
k127_926013,1
k127_481355,0
k127_2880394,1
k127_2541887,0
k127_1610695,1
k127_73787.0,10
k127_73787.1,10
k127_73787.2,10
k127_2351189,9
k127_3076239.0,10
k127_1312215,1
k127_282907,1
k127_1521321,9
k127_2827060,0
k127_4028272,10
k127_4172574,13
k127_1345890,9
k127_1563609,1
k127_935458,7
k127_1178474,7
k127_59515,6
k127_1859710,0
k127_517413,13
k127_2249777,9
k127_1629134,7
k127_1068075,6
k127_3617187,0
k127_3056772,10
k127_3859740,0
