compound_code	compound_name	cumulative_metabolite_score	consumption_score	production_score	percentile
C19845	Pimelyl-[acyl-carrier_protein]	9.87162751056	9.872	0.0	80.0
C02336	beta-D-Fructose	9.72029160068	9.72	0.0	80.0
C06329	2-Chloromaleylacetate	-1.585	0.0	-1.585	50.0
C00860	L-Histidinol	2.585	2.585	0.0	50.0
C03785	D-Tagatose_1,6-bisphosphate	-12.0312040227	0.0	-12.031	90.0
C02218	Dehydroalanine	-9.65997405777	0.0	-9.66	80.0
C02954	6-Aminopenicillanate	-1.0	0.0	-1.0	50.0
C04620	(3R)-3-Hydroxyoctanoyl-[acyl-carrier_protein]	-9.67479485773	0.0	-9.675	80.0
C00810	(R)-Acetoin	11.28	11.28	0.0	90.0
C06398	ADP-L-glycero-beta-D-manno-heptose	-1.585	0.0	-1.585	50.0
C00655	Xanthosine_5'-phosphate	-7.02078818223	7.38	-8.212	60.0
C00301	ADP-ribose	9.43227845807	9.432	0.0	80.0
C03205	11-Deoxycorticosterone	8.093	8.093	0.0	70.0
C01134	Pantetheine_4'-phosphate	8.78927739819	9.127	-6.867	70.0
C04146	all-trans-Octaprenyl_diphosphate	8.62263482112	8.88	-6.266	70.0
C00714	Pectin	8.257	8.257	0.0	70.0
C02232	3-Oxoadipyl-CoA	-1.222	0.0	-1.222	50.0
C14089	1-Hydroxymethylnaphthalene	12.218655704	12.219	0.0	90.0
C02554	L-Valyl-tRNA(Val)	-9.25531821048	0.0	-9.255	80.0
C15672	Heme_O	-1.0	0.0	-1.0	50.0
C01697	Galactitol	8.531	8.531	0.0	70.0
C17551	2-Polyprenyl-6-hydroxyphenol	-9.17998315125	0.0	-9.18	80.0
C17556	di-trans,poly-cis-Undecaprenyl_phosphate	8.56223221693	8.562	0.0	70.0
C04442	2-Dehydro-3-deoxy-6-phospho-D-gluconate	3.14619292517	3.459	-1.1	50.0
C00681	1-Acyl-sn-glycerol_3-phosphate	-7.42729150984	0.0	-7.427	70.0
C01127	4-Hydroxy-2-oxoglutarate	8.028	8.028	0.0	70.0
C16630	5,6-Dihydro-5-fluorouracil	1.585	1.585	0.0	50.0
C06188	Salicin_6-phosphate	12.677322119	12.677	0.0	90.0
C06022	UDP-3-O-(3-hydroxytetradecanoyl)-D-glucosamine	-7.877	0.0	-7.877	70.0
C03506	Indoleglycerol_phosphate	8.316	8.316	0.0	70.0
C06025	Di[3-deoxy-D-manno-octulosonyl]-lipid_IV(A)	-8.50101702979	0.0	-8.501	70.0
C05143	Dhurrin	11.916	11.916	0.0	90.0
C03508	L-2-Amino-3-oxobutanoic_acid	-6.66498985344	0.0	-6.665	60.0
C06186	Arbutin	11.5681883472	11.568	0.0	90.0
C06187	Arbutin_6-phosphate	-11.5677131088	0.0	-11.568	90.0
C03291	L-Xylulose_5-phosphate	-4.01282255271	0.0	-4.013	60.0
C02059	Phylloquinone	-8.63624486551	0.0	-8.636	70.0
C18902	Methylselenic_acid	11.9593355485	11.959	0.0	90.0
C03294	N-Formylmethionyl-tRNA	-9.2120860376	0.0	-9.212	80.0
C02051	Lipoylprotein	-11.603355934	0.0	-11.603	90.0
C03114	Dimethylbenzimidazole	1.0	1.0	0.0	50.0
C00642	4-Hydroxyphenylacetate	0.585	0.585	0.0	50.0
C04088	Octadecanoyl-[acyl-carrier_protein]	-10.0455805292	0.0	-10.046	90.0
C20386	Biotin_sulfoxide	1.585	1.585	0.0	50.0
C00718	Amylose	-9.24761842819	0.0	-9.248	80.0
C06755	Chloroacetic_acid	10.839	10.839	0.0	90.0
C00954	Indole-3-acetate	-6.962	0.0	-6.962	60.0
C00870	4-Nitrophenol	-10.1462086407	0.0	-10.146	90.0
C00877	Crotonoyl-CoA	0.181	0.181	0.0	50.0
C16374	(2E,6Z,9Z,12Z,15Z,18Z,21Z)-Tetracosahepta-2,6,9,12,15,18,21-enoyl-CoA	2.0	2.0	0.0	50.0
C16375	(6Z,9Z,12Z,15Z,18Z,21Z)-3-Hydroxytetracosahexa-6,9,12,15,18,21-enoyl-CoA	-2.0	0.0	-2.0	60.0
C02528	Chenodeoxycholate	-10.2121413052	0.0	-10.212	90.0
C04246	But-2-enoyl-[acyl-carrier_protein]	-6.08727533224	7.304	-7.82	60.0
C03512	L-Tryptophanyl-tRNA(Trp)	-8.7444895633	0.0	-8.744	80.0
C04242	5-Fluorodeoxyuridine_monophosphate	-8.16515755597	0.0	-8.165	70.0
C03375	Norspermidine	-4.322	0.0	-4.322	60.0
C02235	4-Nitrocatechol	1.585	1.585	0.0	50.0
C06613	trans-3-Chloroallyl_aldehyde	-10.245	0.0	-10.245	90.0
C04438	1-Acyl-sn-glycero-3-phosphoethanolamine	-1.0	0.0	-1.0	50.0
C03373	Aminoimidazole_ribotide	5.89040397843	9.403	-9.271	60.0
C02067	Pseudouridine	8.989	8.989	0.0	80.0
C00407	L-Isoleucine	1.57148003496	6.357	-6.304	50.0
C01151	D-Ribose_1,5-bisphosphate	-7.21949177806	0.0	-7.219	70.0
C06056	4-Hydroxy-L-threonine	-9.35321198126	0.0	-9.353	80.0
C06054	2-Oxo-3-hydroxy-4-phosphobutanoate	9.48598177234	9.49	-1.0	80.0
C06055	O-Phospho-4-hydroxy-L-threonine	-8.00335850237	4.459	-8.122	70.0
C03479	Folinic_acid	9.65569558312	9.743	-5.653	80.0
C01144	(S)-3-Hydroxybutanoyl-CoA	-7.29194227951	0.0	-7.292	70.0
C06508	Adenosyl_cobinamide	1.0	1.0	0.0	50.0
C06112	L-Glutamyl-tRNA(Gln)	9.403	9.403	0.0	80.0
C04688	(3R)-3-Hydroxytetradecanoyl-[acyl-carrier_protein]	-9.98132708937	0.0	-9.981	90.0
C09332	Tetrahydrofolyl-[Glu](2)	-8.18005932902	0.0	-8.18	70.0
C00582	Phenylacetyl-CoA	-8.443	0.0	-8.443	70.0
C00583	Propane-1,2-diol	6.35762215599	6.358	0.0	60.0
C19945	3-Oxo-5,6-dehydrosuberyl-CoA	-1.0	0.0	-1.0	50.0
C03972	2,3,4,5-Tetrahydrodipicolinate	-6.96058521706	0.0	-6.961	60.0
C03974	2-Acyl-sn-glycerol_3-phosphate	-7.864	0.0	-7.864	70.0
C00577	D-Glyceraldehyde	-14.8366376389	0.0	-14.837	90.0
C01302	1-(2-Carboxyphenylamino)-1-deoxy-D-ribulose_5-phosphate	-8.92491360721	0.0	-8.925	80.0
C18242	2,3,5-Trichlorodienelactone	1.585	1.585	0.0	50.0
C01300	2-Amino-4-hydroxy-6-hydroxymethyl-7,8-dihydropteridine	6.55501757692	6.555	0.0	60.0
C00279	D-Erythrose_4-phosphate	14.7095379578	14.71	0.0	90.0
C01304	2,5-Diamino-6-(5-phospho-D-ribosylamino)pyrimidin-4(3H)-one	-8.243	0.0	-8.243	70.0
C02470	Xanthurenic_acid	3.585	3.585	0.0	50.0
C00275	D-Mannose_6-phosphate	-13.698501635	8.609	-13.74	90.0
C16205	Anthracene-9,10-dihydrodiol	-1.585	0.0	-1.585	50.0
C02474	Arabinan	9.626	9.626	0.0	80.0
C00900	2-Acetolactate	10.5774457379	10.58	-1.585	90.0
C14220	4,4'-Dihydroxybenzophenone	1.585	1.585	0.0	50.0
C03561	(R)-3-Hydroxybutanoyl-CoA	-1.585	0.0	-1.585	50.0
C00475	Cytidine	4.59507169576	4.728	-1.222	60.0
C12215	Iminoerythrose_4-phosphate	-10.255	0.0	-10.255	90.0
C00473	Retinol	12.2710503857	12.271	0.0	90.0
C00470	Pectate	-8.257	0.0	-8.257	70.0
C00294	Inosine	8.8590058131	8.859	0.0	80.0
C00292	Aniline	1.585	1.585	0.0	50.0
C05396	Lactose_6-phosphate	-7.994	0.0	-7.994	70.0
C05697	Selenate	7.41754292369	7.418	0.0	60.0
C05699	L-Selenocystathionine	9.55785811653	9.558	0.0	80.0
C05698	Selenohomocysteine	-6.20360606692	8.434	-8.713	60.0
C00668	alpha-D-Glucose_6-phosphate	-4.43971297385	7.579	-7.734	60.0
C00353	Geranylgeranyl_diphosphate	-9.231119832	0.0	-9.231	80.0
C00352	D-Glucosamine_6-phosphate	6.95075190754	8.533	-7.947	60.0
C00299	Uridine	7.8230496551	7.871	-2.929	70.0
C04666	D-erythro-1-(Imidazol-4-yl)glycerol_3-phosphate	3.306	3.306	0.0	50.0
C00666	LL-2,6-Diaminoheptanedioate	-7.47643329155	5.164	-7.741	70.0
C04778	N1-(5-Phospho-alpha-D-ribosyl)-5,6-dimethylbenzimidazole	-1.0	0.0	-1.0	50.0
C05898	Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine	-9.13437832922	1.0	-9.14	80.0
C11736	5-Fluorodeoxyuridine	8.16515755597	8.165	0.0	70.0
C05893	Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-alanyl-gamma-D-glutamyl-L-lysyl-D-alanyl-D-alanine	-9.44512064982	0.0	-9.445	80.0
C05892	UDP-N-acetylmuramoyl-L-alanyl-gamma-D-glutamyl-L-lysine	8.93394699406	8.934	0.0	80.0
C06201	2,4-Dihydroxyhept-2-enedioate	0.807	0.807	0.0	50.0
C05897	Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine	6.89498734799	7.17	-4.643	60.0
C02376	5-Methylcytosine	1.0	1.0	0.0	50.0
C00357	N-Acetyl-D-glucosamine_6-phosphate	-10.0085940749	0.0	-10.009	90.0
C11638	3-Amino-2-oxopropyl_phosphate	-8.932	0.0	-8.932	80.0
C01279	4-Amino-5-hydroxymethyl-2-methylpyrimidine	-6.32153593286	0.0	-6.322	60.0
C01278	2-Carboxy-2,5-dihydro-5-oxofuran-2-acetate	8.823	8.823	0.0	80.0
C05382	Sedoheptulose_7-phosphate	-5.09498517364	0.0	-5.095	60.0
C00120	Biotin	7.20218756438	7.7	-5.923	60.0
C00121	D-Ribose	11.2913817318	11.291	0.0	90.0
C00122	Fumarate	-9.84777456235	2.956	-9.86	80.0
C00123	L-Leucine	5.74936554271	6.681	-5.61	60.0
C00124	D-Galactose	10.5883729696	10.591	-1.3	90.0
C00127	Glutathione_disulfide	1.585	1.585	0.0	50.0
C00129	Isopentenyl_diphosphate	6.44988711941	6.919	-5.07	60.0
C15532	N-Acetyl-L-citrulline	6.95445473671	6.954	0.0	60.0
C11938	Myrtenol	-1.585	0.0	-1.585	50.0
C06377	D-Galactosamine_6-phosphate	-1.0	0.0	-1.0	50.0
C06376	N-Acetyl-D-galactosamine_6-phosphate	-0.737	0.0	-0.737	50.0
C05749	Hexanoyl-[acp]	6.62997787964	7.96	-7.229	60.0
C05748	trans-Hex-2-enoyl-[acp]	-6.08727533224	7.304	-7.82	60.0
C05747	(R)-3-Hydroxyhexanoyl-[acp]	-9.98132708937	0.0	-9.981	90.0
C05746	3-Oxohexanoyl-[acp]	9.93650993471	9.937	0.0	80.0
C05745	Butyryl-[acp]	6.62997787964	7.96	-7.229	60.0
C05744	Acetoacetyl-[acp]	9.14087770828	9.141	0.0	80.0
C03150	Nicotinamide-beta-riboside	9.06999477383	9.076	-1.222	80.0
C04618	(3R)-3-Hydroxybutanoyl-[acyl-carrier_protein]	-9.42866698212	0.0	-9.429	80.0
C04619	(3R)-3-Hydroxydecanoyl-[acyl-carrier_protein]	-9.67479485773	0.0	-9.675	80.0
C00054	Adenosine_3',5'-bisphosphate	-9.901	0.0	-9.901	80.0
C00055	CMP	-7.16701928546	0.585	-7.182	60.0
C00725	Lipoate	11.583	11.583	0.0	90.0
C00199	D-Ribulose_5-phosphate	-9.8478119325	0.907	-9.851	80.0
C00051	Glutathione	-0.585	0.0	-0.585	50.0
C00052	UDP-alpha-D-galactose	-6.30154212154	0.652	-6.33	60.0
C00053	3'-Phosphoadenylyl_sulfate	6.57557406822	6.576	0.0	60.0
C02659	Acetone_cyanohydrin	-11.916	0.0	-11.916	90.0
C00469	Ethanol	12.218655704	12.219	0.0	90.0
C00058	Formate	14.2359275637	14.236	0.0	90.0
C02714	N-Acetylputrescine	-8.512	0.0	-8.512	70.0
C00354	D-Fructose_1,6-bisphosphate	-12.2358803162	0.0	-12.236	90.0
C01113	D-Galactose_6-phosphate	-7.989	0.0	-7.989	70.0
C00011	CO2	10.2805395527	10.577	-8.147	90.0
C01051	Uroporphyrinogen_III	-7.43595362654	0.0	-7.436	70.0
C01050	UDP-N-acetylmuramate	-8.66963700773	7.247	-9.127	80.0
C04574	di-trans,poly-cis-Undecaprenyl_diphosphate	-7.68180909674	0.0	-7.682	70.0
C00206	dADP	-9.69015181106	7.349	-9.95	80.0
C18260	1,6-Dimethoxypyrene	-3.585	0.0	-3.585	60.0
C18261	1-Hydroxy-6-methoxypyrene	3.585	3.585	0.0	50.0
C04807	2-Amino-7,8-dihydro-4-hydroxy-6-(diphosphooxymethyl)pteridine	6.19007051173	6.19	0.0	60.0
C03028	Thiamin_triphosphate	-9.60870044824	0.0	-9.609	80.0
C20422	alpha-D-Ribose_1-methylphosphonate_5-triphosphate	1.0	1.0	0.0	50.0
C03539	S-Ribosyl-L-homocysteine	9.47215087602	9.621	-6.267	80.0
C00721	Dextrin	-1.585	0.0	-1.585	50.0
C02191	Protoporphyrin	8.253	8.253	0.0	70.0
C06010	(S)-2-Acetolactate	9.37225205483	9.372	0.0	80.0
